Source,Source City,Source Country,Target,Target City,Target Country,Weight
DYG,Dayong,China,CAN,Guangzhou,China,1782
HAK,Haikou,China,CTU,Chengdu,China,1924
HAK,Haikou,China,KMG,Kunming,China,792
HAK,Haikou,China,PEK,Beijing,China,6138
HAK,Haikou,China,XMN,Xiamen,China,1950
HGH,Hangzhou,China,DLC,Dalian,China,7750
HRB,Harbin,China,CKG,Chongqing,China,2700
HRB,Harbin,China,TAO,Qingdao,China,2100
CAN,Guangzhou,China,HGH,Hangzhou,China,3300
CAN,Guangzhou,China,HGH,Hangzhou,China,12276
CAN,Guangzhou,China,KWE,Guiyang,China,9176
SZX,Shenzhen,China,YIH,Yichang,China,1924
TAO,Qingdao,China,CSX,Changsha,China,2550
NKG,Nanjing,China,WUH,Wuhan,China,2067
PEK,Beijing,China,CAN,Guangzhou,China,4898
PEK,Beijing,China,CSX,Changsha,China,9177
PVG,Shanghai,China,NDG,Qiqihar,China,1350
CAN,Guangzhou,China,CSX,Changsha,China,8512
SZX,Shenzhen,China,KMG,Kunming,China,3318
SZX,Shenzhen,China,SYX,Sanya,China,5700
SZX,Shenzhen,China,XIY,Xi'an,China,4898
TAO,Qingdao,China,CSX,Changsha,China,3059
PVG,Shanghai,China,DLC,Dalian,China,5456
PVG,Shanghai,China,SZX,Shenzhen,China,20336
CAN,Guangzhou,China,SYX,Sanya,China,3848
CAN,Guangzhou,China,WUH,Wuhan,China,11925
KHG,Kashi,China,URC,Urumqi,China,6200
KMG,Kunming,China,CKG,Chongqing,China,1768
KMG,Kunming,China,HAK,Haikou,China,792
LZH,Liuzhou,China,CAN,Guangzhou,China,4588
CAN,Guangzhou,China,TNA,Jinan,China,4588
CAN,Guangzhou,China,ZHA,Zhanjiang,China,4123
CKG,Chongqing,China,HAK,Haikou,China,1782
URC,Urumqi,China,CTU,Chengdu,China,4200
WNZ,Wenzhou,China,CAN,Guangzhou,China,2664
CAN,Guangzhou,China,DYG,Dayong,China,1197
SHA,Shanghai,China,WUH,Wuhan,China,4588
CAN,Guangzhou,China,NKG,Nanjing,China,4588
TNA,Jinan,China,SHE,Shenyang,China,1350
TSN,Tianjin,China,DLC,Dalian,China,1950
WNZ,Wenzhou,China,JJN,Jinjiang,China,4898
SZX,Shenzhen,China,PVG,Shanghai,China,20336
TAO,Qingdao,China,WUH,Wuhan,China,3498
TNA,Jinan,China,CGQ,Changchun,China,3300
TNA,Jinan,China,DLC,Dalian,China,2700
TNA,Jinan,China,LHW,Lanzhou,China,1768
AAT,Altay,China,URC,Urumqi,China,2232
BHY,Beihai,China,SZX,Shenzhen,China,665
SZX,Shenzhen,China,CTU,Chengdu,China,9796
CKG,Chongqing,China,GYS,Guang Yuan,China,1628
CKG,Chongqing,China,SHE,Shenyang,China,600
CKG,Chongqing,China,SHE,Shenyang,China,3168
LHW,Lanzhou,China,URC,Urumqi,China,4624
NNG,Nanning,China,SHA,Shanghai,China,4588
NTG,Nantong,China,CAN,Guangzhou,China,1596
NGB,Ningbo,China,DLC,Dalian,China,1350
NKG,Nanjing,China,SHE,Shenyang,China,1350
NKG,Nanjing,China,SZX,Shenzhen,China,9796
CSX,Changsha,China,KMG,Kunming,China,750
CTU,Chengdu,China,DLC,Dalian,China,1950
DDG,Dandong,China,PVG,Shanghai,China,1650
DLC,Dalian,China,CTU,Chengdu,China,1800
DLC,Dalian,China,HRB,Harbin,China,2072
XMN,Xiamen,China,NKG,Nanjing,China,3150
XMN,Xiamen,China,ZUH,Zhuhai,China,1924
XUZ,Xuzhou,China,CAN,Guangzhou,China,1197
YIH,Yichang,China,SZX,Shenzhen,China,1924
YNZ,Yancheng,China,NTG,Nantong,China,1862
ZUH,Zhuhai,China,CKG,Chongqing,China,1332
ZUH,Zhuhai,China,XMN,Xiamen,China,1924
CAN,Guangzhou,China,LYG,Lianyungang,China,1197
CGO,Zhengzhou,China,DLC,Dalian,China,2072
CGO,Zhengzhou,China,SHA,Shanghai,China,15540
CSX,Changsha,China,CAN,Guangzhou,China,8246
CSX,Changsha,China,HKG,Hong Kong,Hong Kong (sar) China,1995
CSX,Changsha,China,SHA,Shanghai,China,3565
CSX,Changsha,China,SWA,Shantou,China,2072
CSX,Changsha,China,ZUH,Zhuhai,China,4440
XIY,Xi'an,China,SZX,Shenzhen,China,4898
URC,Urumqi,China,CKG,Chongqing,China,1768
URC,Urumqi,China,XNN,Xining,China,1224
WUH,Wuhan,China,TAO,Qingdao,China,3498
CAN,Guangzhou,China,CSX,Changsha,China,3256
CAN,Guangzhou,China,DLC,Dalian,China,7750
CAN,Guangzhou,China,KHN,Nanchang,China,4898
CAN,Guangzhou,China,TAO,Qingdao,China,4588
WUH,Wuhan,China,NKG,Nanjing,China,2067
WUH,Wuhan,China,SHA,Shanghai,China,7252
CAN,Guangzhou,China,HFE,Hefei,China,2054
DLC,Dalian,China,WNZ,Wenzhou,China,3300
GYS,Guang Yuan,China,CKG,Chongqing,China,1628
PEK,Beijing,China,CGQ,Changchun,China,25650
PEK,Beijing,China,DLC,Dalian,China,12450
PEK,Beijing,China,HAK,Haikou,China,6138
PEK,Beijing,China,ZUH,Zhuhai,China,6512
PVG,Shanghai,China,SHE,Shenyang,China,4650
SHA,Shanghai,China,NNG,Nanning,China,4588
SHA,Shanghai,China,WUH,Wuhan,China,14787
SHE,Shenyang,China,CAN,Guangzhou,China,6138
HAK,Haikou,China,CKG,Chongqing,China,1782
CTU,Chengdu,China,DYG,Dayong,China,1332
DLC,Dalian,China,TAO,Qingdao,China,4440
DYG,Dayong,China,CTU,Chengdu,China,1332
HAK,Haikou,China,SWA,Shantou,China,1332
CKG,Chongqing,China,KWE,Guiyang,China,4588
CSX,Changsha,China,HAK,Haikou,China,3900
DLC,Dalian,China,CGO,Zhengzhou,China,2072
CGO,Zhengzhou,China,KMG,Kunming,China,7696
CGO,Zhengzhou,China,TAO,Qingdao,China,2448
CSX,Changsha,China,DYG,Dayong,China,2660
YNJ,Yanji,China,CGQ,Changchun,China,4950
YNT,Yantai,China,CSX,Changsha,China,3900
CAN,Guangzhou,China,SYX,Sanya,China,1350
CAN,Guangzhou,China,SYX,Sanya,China,6138
CAN,Guangzhou,China,WUH,Wuhan,China,7252
CAN,Guangzhou,China,YNZ,Yancheng,China,1862
HGH,Hangzhou,China,SHE,Shenyang,China,1950
SHE,Shenyang,China,PVG,Shanghai,China,4650
SZX,Shenzhen,China,CSX,Changsha,China,3565
SHE,Shenyang,China,NKG,Nanjing,China,1350
SZX,Shenzhen,China,CSX,Changsha,China,6150
SZX,Shenzhen,China,NKG,Nanjing,China,9796
TAO,Qingdao,China,HRB,Harbin,China,2100
HFE,Hefei,China,XMN,Xiamen,China,990
HGH,Hangzhou,China,CAN,Guangzhou,China,3300
HGH,Hangzhou,China,CAN,Guangzhou,China,12276
HGH,Hangzhou,China,WNZ,Wenzhou,China,2072
HRB,Harbin,China,DLC,Dalian,China,2072
HRB,Harbin,China,SHE,Shenyang,China,15500
INC,Yinchuan,China,URC,Urumqi,China,1088
HKG,Hong Kong,Hong Kong (sar) China,CSX,Changsha,China,1995
JIL,Jilin,China,PVG,Shanghai,China,1350
KMG,Kunming,China,LJG,Lijiang,China,5772
LHW,Lanzhou,China,URC,Urumqi,China,750
LJG,Lijiang,China,KMG,Kunming,China,5772
NGB,Ningbo,China,TAO,Qingdao,China,1924
NKG,Nanjing,China,CAN,Guangzhou,China,4588
NKG,Nanjing,China,SWA,Shantou,China,1350
KMG,Kunming,China,CSX,Changsha,China,750
KWE,Guiyang,China,CAN,Guangzhou,China,9176
DLC,Dalian,China,SHE,Shenyang,China,6600
DLC,Dalian,China,TAO,Qingdao,China,7200
DYG,Dayong,China,CAN,Guangzhou,China,1197
HAK,Haikou,China,CSX,Changsha,China,3900
HAK,Haikou,China,WUH,Wuhan,China,4929
HGH,Hangzhou,China,XMN,Xiamen,China,1950
CSX,Changsha,China,LHW,Lanzhou,China,750
DLC,Dalian,China,CAN,Guangzhou,China,7750
DLC,Dalian,China,HRB,Harbin,China,7750
SZX,Shenzhen,China,WNZ,Wenzhou,China,4650
SZX,Shenzhen,China,XMN,Xiamen,China,1924
CGQ,Changchun,China,PVG,Shanghai,China,5456
CGQ,Changchun,China,TAO,Qingdao,China,5456
CKG,Chongqing,China,DLC,Dalian,China,2550
CSX,Changsha,China,SHE,Shenyang,China,750
CSX,Changsha,China,SZX,Shenzhen,China,8374
CTU,Chengdu,China,TNA,Jinan,China,8700
JHG,Jinghong,China,KMG,Kunming,China,6512
KHN,Nanchang,China,SZX,Shenzhen,China,6162
KMG,Kunming,China,JHG,Jinghong,China,6512
KWL,Guilin,China,CAN,Guangzhou,China,13800
URC,Urumqi,China,CGO,Zhengzhou,China,5984
WNZ,Wenzhou,China,CAN,Guangzhou,China,2574
WUH,Wuhan,China,SHA,Shanghai,China,11925
WUH,Wuhan,China,YIH,Yichang,China,1332
PEK,Beijing,China,SZX,Shenzhen,China,20336
PVG,Shanghai,China,JIL,Jilin,China,1350
PVG,Shanghai,China,SHE,Shenyang,China,7750
SHA,Shanghai,China,CSX,Changsha,China,3565
SHE,Shenyang,China,PVG,Shanghai,China,7750
LHW,Lanzhou,China,SHE,Shenyang,China,1768
NNG,Nanning,China,PEK,Beijing,China,4588
HRB,Harbin,China,TAO,Qingdao,China,3498
KMG,Kunming,China,KWE,Guiyang,China,6808
KMG,Kunming,China,KWE,Guiyang,China,2544
KRL,Korla,China,URC,Urumqi,China,10512
KWE,Guiyang,China,CKG,Chongqing,China,4588
DYG,Dayong,China,CSX,Changsha,China,1064
HAK,Haikou,China,HKG,Hong Kong,Hong Kong (sar) China,1924
HGH,Hangzhou,China,KMG,Kunming,China,1950
HGH,Hangzhou,China,SZX,Shenzhen,China,7750
HKG,Hong Kong,Hong Kong (sar) China,SYX,Sanya,China,1184
HRB,Harbin,China,DLC,Dalian,China,7750
URC,Urumqi,China,KHG,Kashi,China,6200
URC,Urumqi,China,LHW,Lanzhou,China,7072
WNZ,Wenzhou,China,CAN,Guangzhou,China,1408
WNZ,Wenzhou,China,SZX,Shenzhen,China,4650
WNZ,Wenzhou,China,XMN,Xiamen,China,5400
WUH,Wuhan,China,XMN,Xiamen,China,4929
DLC,Dalian,China,CKG,Chongqing,China,2550
DYG,Dayong,China,SHA,Shanghai,China,931
HFE,Hefei,China,CAN,Guangzhou,China,2054
MXZ,Meixian,China,CAN,Guangzhou,China,2261
SWA,Shantou,China,CSX,Changsha,China,2072
SWA,Shantou,China,HAK,Haikou,China,1332
SWA,Shantou,China,NKG,Nanjing,China,1350
SZX,Shenzhen,China,PEK,Beijing,China,20336
SZX,Shenzhen,China,WUH,Wuhan,China,4898
TAO,Qingdao,China,DLC,Dalian,China,4440
YIH,Yichang,China,WUH,Wuhan,China,1332
YIW,Yiwu,China,CAN,Guangzhou,China,4588
PEK,Beijing,China,NNG,Nanning,China,4588
PVG,Shanghai,China,DDG,Dandong,China,1650
PVG,Shanghai,China,SZX,Shenzhen,China,8850
PVG,Shanghai,China,SZX,Shenzhen,China,16274
TAO,Qingdao,China,NGB,Ningbo,China,1924
TCG,Tacheng,China,URC,Urumqi,China,782
URC,Urumqi,China,LHW,Lanzhou,China,750
URC,Urumqi,China,TCG,Tacheng,China,782
KWE,Guiyang,China,KMG,Kunming,China,6808
KWE,Guiyang,China,KMG,Kunming,China,2544
LYG,Lianyungang,China,CAN,Guangzhou,China,1064
HRB,Harbin,China,YNT,Yantai,China,3900
KHN,Nanchang,China,CAN,Guangzhou,China,4898
KMG,Kunming,China,CGO,Zhengzhou,China,6660
KMG,Kunming,China,HGH,Hangzhou,China,1950
KWE,Guiyang,China,SZX,Shenzhen,China,4588
XMN,Xiamen,China,HAK,Haikou,China,1950
XMN,Xiamen,China,SZX,Shenzhen,China,1924
XMN,Xiamen,China,WNZ,Wenzhou,China,5400
XMN,Xiamen,China,WUH,Wuhan,China,4929
ZHA,Zhanjiang,China,CSX,Changsha,China,4123
ZUH,Zhuhai,China,PEK,Beijing,China,6512
HKG,Hong Kong,Hong Kong (sar) China,WUH,Wuhan,China,2067
SHE,Shenyang,China,HRB,Harbin,China,15500
SHE,Shenyang,China,LHW,Lanzhou,China,1768
SHE,Shenyang,China,TNA,Jinan,China,1431
WUH,Wuhan,China,SZX,Shenzhen,China,4898
WUH,Wuhan,China,XIY,Xi'an,China,1782
XIY,Xi'an,China,WUH,Wuhan,China,1782
XMN,Xiamen,China,PVG,Shanghai,China,792
CAN,Guangzhou,China,CKG,Chongqing,China,1628
CAN,Guangzhou,China,KMG,Kunming,China,9176
ZUH,Zhuhai,China,CSX,Changsha,China,4440
PEK,Beijing,China,SHE,Shenyang,China,16500
LHW,Lanzhou,China,CSX,Changsha,China,750
KMG,Kunming,China,XNN,Xining,China,1584
KWE,Guiyang,China,PEK,Beijing,China,7104
KWL,Guilin,China,SZX,Shenzhen,China,4898
SHE,Shenyang,China,CKG,Chongqing,China,600
SHE,Shenyang,China,CKG,Chongqing,China,3168
SHE,Shenyang,China,CTU,Chengdu,China,150
SHE,Shenyang,China,HGH,Hangzhou,China,1950
SYX,Sanya,China,CAN,Guangzhou,China,1924
SZX,Shenzhen,China,KHN,Nanchang,China,6162
SZX,Shenzhen,China,PVG,Shanghai,China,8850
SZX,Shenzhen,China,PVG,Shanghai,China,16432
TNA,Jinan,China,CAN,Guangzhou,China,4588
TNA,Jinan,China,SHE,Shenyang,China,1431
TSN,Tianjin,China,XIY,Xi'an,China,1950
CGQ,Changchun,China,HGH,Hangzhou,China,1584
SHA,Shanghai,China,CGO,Zhengzhou,China,15540
SHE,Shenyang,China,DLC,Dalian,China,6450
SHE,Shenyang,China,PEK,Beijing,China,16500
NNG,Nanning,China,ZUH,Zhuhai,China,592
PEK,Beijing,China,URC,Urumqi,China,12200
PVG,Shanghai,China,CGQ,Changchun,China,4650
PVG,Shanghai,China,HAK,Haikou,China,3256
PVG,Shanghai,China,SZX,Shenzhen,China,665
PVG,Shanghai,China,ZUH,Zhuhai,China,9028
NKG,Nanjing,China,WUH,Wuhan,China,740
PEK,Beijing,China,KWE,Guiyang,China,7104
URC,Urumqi,China,INC,Yinchuan,China,1088
WNZ,Wenzhou,China,HGH,Hangzhou,China,2072
WUH,Wuhan,China,CKG,Chongqing,China,2067
URC,Urumqi,China,KRL,Korla,China,1012
WNZ,Wenzhou,China,DLC,Dalian,China,3300
WUH,Wuhan,China,CAN,Guangzhou,China,11925
CKG,Chongqing,China,CAN,Guangzhou,China,1628
CKG,Chongqing,China,NNG,Nanning,China,2072
CSX,Changsha,China,CAN,Guangzhou,China,2875
CSX,Changsha,China,SHE,Shenyang,China,704
CSX,Changsha,China,SZX,Shenzhen,China,6200
DLC,Dalian,China,HRB,Harbin,China,6138
TAO,Qingdao,China,DLC,Dalian,China,4650
TAO,Qingdao,China,HRB,Harbin,China,3498
URC,Urumqi,China,KRL,Korla,China,8928
SHE,Shenyang,China,TAO,Qingdao,China,3059
SWA,Shantou,China,YIW,Yiwu,China,1924
SWA,Shantou,China,ZUH,Zhuhai,China,1350
SYX,Sanya,China,HKG,Hong Kong,Hong Kong (sar) China,1184
SHA,Shanghai,China,DYG,Dayong,China,931
SHE,Shenyang,China,CSX,Changsha,China,750
XIY,Xi'an,China,TSN,Tianjin,China,1950
XMN,Xiamen,China,HFE,Hefei,China,990
ZHA,Zhanjiang,China,CAN,Guangzhou,China,8246
HFE,Hefei,China,XMN,Xiamen,China,592
WUH,Wuhan,China,HAK,Haikou,China,4929
XMN,Xiamen,China,HGH,Hangzhou,China,1950
SZX,Shenzhen,China,BHY,Beihai,China,665
SZX,Shenzhen,China,HGH,Hangzhou,China,7750
SZX,Shenzhen,China,KWE,Guiyang,China,4588
SZX,Shenzhen,China,PVG,Shanghai,China,665
TAO,Qingdao,China,CAN,Guangzhou,China,4588
TAO,Qingdao,China,CGO,Zhengzhou,China,2448
TAO,Qingdao,China,SHE,Shenyang,China,2926
SYX,Sanya,China,CAN,Guangzhou,China,1350
SYX,Sanya,China,CAN,Guangzhou,China,6138
SZX,Shenzhen,China,CSX,Changsha,China,4898
SZX,Shenzhen,China,KWL,Guilin,China,4898
TAO,Qingdao,China,CGQ,Changchun,China,5456
HGH,Hangzhou,China,CGQ,Changchun,China,1584
HKG,Hong Kong,Hong Kong (sar) China,HAK,Haikou,China,1729
HKG,Hong Kong,Hong Kong (sar) China,XMN,Xiamen,China,6138
HRB,Harbin,China,DLC,Dalian,China,6138
TNA,Jinan,China,WUH,Wuhan,China,1350
URC,Urumqi,China,AAT,Altay,China,2232
URC,Urumqi,China,PEK,Beijing,China,12400
URC,Urumqi,China,XNN,Xining,China,1584
TNA,Jinan,China,CTU,Chengdu,China,8700
URC,Urumqi,China,YIN,Yining,China,4464
WUH,Wuhan,China,CAN,Guangzhou,China,7252
WUH,Wuhan,China,HKG,Hong Kong,Hong Kong (sar) China,2067
KCA,Kuqa,China,URC,Urumqi,China,1008
KMG,Kunming,China,CAN,Guangzhou,China,9176
KWE,Guiyang,China,ZUH,Zhuhai,China,1184
WUH,Wuhan,China,TNA,Jinan,China,1350
XNN,Xining,China,URC,Urumqi,China,1584
YIW,Yiwu,China,SWA,Shantou,China,1924
YNT,Yantai,China,HRB,Harbin,China,3900
ZUH,Zhuhai,China,NNG,Nanning,China,1924
ZUH,Zhuhai,China,PVG,Shanghai,China,9028
ZUH,Zhuhai,China,SWA,Shantou,China,1350
WUH,Wuhan,China,NKG,Nanjing,China,740
XNN,Xining,China,KMG,Kunming,China,1584
NNG,Nanning,China,CAN,Guangzhou,China,2394
NNG,Nanning,China,CKG,Chongqing,China,2072
YIN,Yining,China,URC,Urumqi,China,6696
SHA,Shanghai,China,SWA,Shantou,China,7104
SHE,Shenyang,China,CSX,Changsha,China,704
SWA,Shantou,China,SHA,Shanghai,China,7104
SZX,Shenzhen,China,CSX,Changsha,China,6200
URC,Urumqi,China,KCA,Kuqa,China,1008
XMN,Xiamen,China,HFE,Hefei,China,592
XMN,Xiamen,China,HKG,Hong Kong,Hong Kong (sar) China,6138
XMN,Xiamen,China,YIW,Yiwu,China,1924
YIW,Yiwu,China,XMN,Xiamen,China,1924
ZUH,Zhuhai,China,KWE,Guiyang,China,1184
AKU,Aksu,China,URC,Urumqi,China,1224
CAN,Guangzhou,China,FOC,Fuzhou,China,4898
CGQ,Changchun,China,DLC,Dalian,China,4650
DLC,Dalian,China,NKG,Nanjing,China,2700
FOC,Fuzhou,China,CAN,Guangzhou,China,4898
HAK,Haikou,China,SZX,Shenzhen,China,4898
HAK,Haikou,China,XMN,Xiamen,China,990
HGH,Hangzhou,China,HRB,Harbin,China,1950
HRB,Harbin,China,HGH,Hangzhou,China,1950
NKG,Nanjing,China,DLC,Dalian,China,2700
SHA,Shanghai,China,URC,Urumqi,China,6200
SHE,Shenyang,China,YNJ,Yanji,China,4650
SZX,Shenzhen,China,HAK,Haikou,China,4898
TAO,Qingdao,China,WNZ,Wenzhou,China,2100
TNA,Jinan,China,WUH,Wuhan,China,1431
TSN,Tianjin,China,WUH,Wuhan,China,1950
URC,Urumqi,China,AKU,Aksu,China,1224
URC,Urumqi,China,SHA,Shanghai,China,6200
URC,Urumqi,China,XIY,Xi'an,China,6200
WNZ,Wenzhou,China,TAO,Qingdao,China,2100
WUH,Wuhan,China,TNA,Jinan,China,1431
WUH,Wuhan,China,TSN,Tianjin,China,1950
XIY,Xi'an,China,URC,Urumqi,China,6200
XMN,Xiamen,China,HAK,Haikou,China,990
YNJ,Yanji,China,SHE,Shenyang,China,4650
CAN,Guangzhou,China,CTU,Chengdu,China,4898
CAN,Guangzhou,China,CGO,Zhengzhou,China,10212
CAN,Guangzhou,China,PEK,Beijing,China,10692
CAN,Guangzhou,China,PEK,Beijing,China,20336
CAN,Guangzhou,China,WNZ,Wenzhou,China,5750
CAN,Guangzhou,China,XNN,Xining,China,6138
CAN,Guangzhou,China,HKG,Hong Kong,Hong Kong (sar) China,14694
CAN,Guangzhou,China,KWL,Guilin,China,18886
CAN,Guangzhou,China,PVG,Shanghai,China,6138
CAN,Guangzhou,China,PVG,Shanghai,China,20336
CAN,Guangzhou,China,ZHA,Zhanjiang,China,3565
CGO,Zhengzhou,China,CAN,Guangzhou,China,13320
CGO,Zhengzhou,China,SZX,Shenzhen,China,4588
CKG,Chongqing,China,WUH,Wuhan,China,1332
CSX,Changsha,China,KMG,Kunming,China,704
CTU,Chengdu,China,CAN,Guangzhou,China,4898
CZX,Changzhou,China,CAN,Guangzhou,China,532
DLC,Dalian,China,CGQ,Changchun,China,5456
CGO,Zhengzhou,China,DLC,Dalian,China,1350
CGO,Zhengzhou,China,XMN,Xiamen,China,1768
CKG,Chongqing,China,KMG,Kunming,China,7800
DNH,Dunhuang,China,XIY,Xi'an,China,1008
DLC,Dalian,China,CGO,Zhengzhou,China,1350
DLC,Dalian,China,PVG,Shanghai,China,4500
DYG,Dayong,China,ZUH,Zhuhai,China,1332
HAK,Haikou,China,PVG,Shanghai,China,6138
HAK,Haikou,China,XMN,Xiamen,China,592
IQM,Qiemo,China,KRL,Korla,China,648
HKG,Hong Kong,Hong Kong (sar) China,CAN,Guangzhou,China,14694
INC,Yinchuan,China,NKG,Nanjing,China,1088
CAN,Guangzhou,China,HGH,Hangzhou,China,1584
CAN,Guangzhou,China,NKG,Nanjing,China,6138
KMG,Kunming,China,CKG,Chongqing,China,7800
KMG,Kunming,China,ZUH,Zhuhai,China,1332
KWL,Guilin,China,CAN,Guangzhou,China,7714
KMG,Kunming,China,CSX,Changsha,China,704
KRL,Korla,China,IQM,Qiemo,China,648
KWE,Guiyang,China,NKG,Nanjing,China,1584
KWE,Guiyang,China,WUH,Wuhan,China,2544
KWL,Guilin,China,PEK,Beijing,China,3565
LYG,Lianyungang,China,XUZ,Xuzhou,China,1197
MDG,Mudanjiang,China,PVG,Shanghai,China,1950
NKG,Nanjing,China,KWE,Guiyang,China,1584
PEK,Beijing,China,CAN,Guangzhou,China,12276
PEK,Beijing,China,CAN,Guangzhou,China,10168
NGB,Ningbo,China,SWA,Shantou,China,1924
NKG,Nanjing,China,INC,Yinchuan,China,1088
CAN,Guangzhou,China,SWA,Shantou,China,14800
CAN,Guangzhou,China,URC,Urumqi,China,6200
CGO,Zhengzhou,China,CTU,Chengdu,China,9176
CGO,Zhengzhou,China,HGH,Hangzhou,China,4588
CGO,Zhengzhou,China,SHE,Shenyang,China,2700
CGO,Zhengzhou,China,XMN,Xiamen,China,1332
PEK,Beijing,China,KWL,Guilin,China,3565
PVG,Shanghai,China,MDG,Mudanjiang,China,1950
PVG,Shanghai,China,CAN,Guangzhou,China,5940
PVG,Shanghai,China,CAN,Guangzhou,China,20336
PVG,Shanghai,China,DLC,Dalian,China,4500
PVG,Shanghai,China,HAK,Haikou,China,7920
CSX,Changsha,China,DLC,Dalian,China,2550
CTU,Chengdu,China,CGO,Zhengzhou,China,9176
CTU,Chengdu,China,WUH,Wuhan,China,2862
SZX,Shenzhen,China,CGO,Zhengzhou,China,4588
SWA,Shantou,China,NGB,Ningbo,China,1924
HGH,Hangzhou,China,CAN,Guangzhou,China,1584
HGH,Hangzhou,China,CGO,Zhengzhou,China,4588
SZX,Shenzhen,China,TAO,Qingdao,China,4650
SZX,Shenzhen,China,TAO,Qingdao,China,5456
TAO,Qingdao,China,SZX,Shenzhen,China,4650
TAO,Qingdao,China,SZX,Shenzhen,China,5456
HGH,Hangzhou,China,XMN,Xiamen,China,4440
HRB,Harbin,China,PEK,Beijing,China,27750
INC,Yinchuan,China,NKG,Nanjing,China,700
KMG,Kunming,China,KWL,Guilin,China,4123
WNZ,Wenzhou,China,CAN,Guangzhou,China,5750
WUH,Wuhan,China,KWE,Guiyang,China,2544
XIY,Xi'an,China,DNH,Dunhuang,China,1008
XNN,Xining,China,CAN,Guangzhou,China,6138
XUZ,Xuzhou,China,LYG,Lianyungang,China,1064
KWE,Guiyang,China,SHA,Shanghai,China,9176
KWL,Guilin,China,KMG,Kunming,China,4123
KWL,Guilin,China,SZX,Shenzhen,China,4123
NKG,Nanjing,China,CAN,Guangzhou,China,6138
NKG,Nanjing,China,INC,Yinchuan,China,700
XMN,Xiamen,China,CGO,Zhengzhou,China,1768
XMN,Xiamen,China,HAK,Haikou,China,592
ZUH,Zhuhai,China,DYG,Dayong,China,1332
ZUH,Zhuhai,China,KMG,Kunming,China,1332
PEK,Beijing,China,HRB,Harbin,China,27750
PEK,Beijing,China,YNJ,Yanji,China,2850
SHA,Shanghai,China,KWE,Guiyang,China,9176
SHE,Shenyang,China,CGO,Zhengzhou,China,2700
SWA,Shantou,China,CAN,Guangzhou,China,14800
SZX,Shenzhen,China,KWL,Guilin,China,4123
URC,Urumqi,China,CAN,Guangzhou,China,6200
WUH,Wuhan,China,CTU,Chengdu,China,2862
XMN,Xiamen,China,CGO,Zhengzhou,China,2664
XMN,Xiamen,China,HGH,Hangzhou,China,4440
YNJ,Yanji,China,PEK,Beijing,China,2850
AKU,Aksu,China,KCA,Kuqa,China,1008
CAN,Guangzhou,China,NNG,Nanning,China,13764
CGQ,Changchun,China,NKG,Nanjing,China,1800
CKG,Chongqing,China,SZX,Shenzhen,China,9796
CSX,Changsha,China,PEK,Beijing,China,2550
DLC,Dalian,China,HRB,Harbin,China,1350
DNH,Dunhuang,China,URC,Urumqi,China,2232
DYG,Dayong,China,SZX,Shenzhen,China,1116
HGH,Hangzhou,China,SZX,Shenzhen,China,9796
HKG,Hong Kong,Hong Kong (sar) China,NNG,Nanning,China,665
HRB,Harbin,China,DLC,Dalian,China,1350
KCA,Kuqa,China,AKU,Aksu,China,1008
LHW,Lanzhou,China,SHE,Shenyang,China,750
NKG,Nanjing,China,CGQ,Changchun,China,1800
NNG,Nanning,China,CAN,Guangzhou,China,13764
NNG,Nanning,China,HKG,Hong Kong,Hong Kong (sar) China,665
PEK,Beijing,China,CSX,Changsha,China,2550
PEK,Beijing,China,WUH,Wuhan,China,16218
SHE,Shenyang,China,LHW,Lanzhou,China,750
SHE,Shenyang,China,WNZ,Wenzhou,China,1408
SHE,Shenyang,China,WNZ,Wenzhou,China,5750
SZX,Shenzhen,China,CKG,Chongqing,China,9796
SZX,Shenzhen,China,DYG,Dayong,China,1116
SZX,Shenzhen,China,HGH,Hangzhou,China,9796
URC,Urumqi,China,DNH,Dunhuang,China,2232
WNZ,Wenzhou,China,SHE,Shenyang,China,1408
WNZ,Wenzhou,China,SHE,Shenyang,China,5750
WUH,Wuhan,China,PEK,Beijing,China,16218
CAN,Guangzhou,China,HAK,Haikou,China,15688
CAN,Guangzhou,China,LYA,Luoyang,China,1924
CAN,Guangzhou,China,YIH,Yichang,China,1924
CGO,Zhengzhou,China,PEK,Beijing,China,15096
CSX,Changsha,China,SYX,Sanya,China,2550
CSX,Changsha,China,TAO,Qingdao,China,4440
CTU,Chengdu,China,URC,Urumqi,China,1980
DLC,Dalian,China,PVG,Shanghai,China,17850
FOC,Fuzhou,China,NGB,Ningbo,China,1350
HAK,Haikou,China,CAN,Guangzhou,China,15688
HKG,Hong Kong,Hong Kong (sar) China,SWA,Shantou,China,1924
INC,Yinchuan,China,URC,Urumqi,China,700
KWE,Guiyang,China,WUH,Wuhan,China,2220
LHW,Lanzhou,China,URC,Urumqi,China,1480
LHW,Lanzhou,China,WNZ,Wenzhou,China,1480
NGB,Ningbo,China,FOC,Fuzhou,China,1350
NNY,Nanyang,China,CAN,Guangzhou,China,1924
PEK,Beijing,China,CGO,Zhengzhou,China,15096
PEK,Beijing,China,SZX,Shenzhen,China,4898
PVG,Shanghai,China,DLC,Dalian,China,13200
SHA,Shanghai,China,XNN,Xining,China,1224
SHE,Shenyang,China,SZX,Shenzhen,China,7750
