Source,Source City,Source Country,Target,Target City,Target Country,Weight
SLC,Salt Lake City,USA,SNA,Santa Ana,USA,13050
SNA,Santa Ana,USA,SLC,Salt Lake City,USA,12900
STT,St Thomas Island,"Virgin Islands, US",ATL,Atlanta,USA,5735
LGA,New York,USA,MCO,Orlando,USA,4650
LAS,Las Vegas,USA,SLC,Salt Lake City,USA,9000
MLU,Monroe,USA,ATL,Atlanta,USA,6200
MSP,Minneapolis/St Paul,USA,ATL,Atlanta,USA,21150
MYR,Myrtle Beach,USA,CVG,Cincinnati,USA,560
OKC,Oklahoma City,USA,CVG,Cincinnati,USA,4200
ORD,Chicago,USA,ATL,Atlanta,USA,6300
TPA,Tampa,USA,ATL,Atlanta,USA,1550
TPA,Tampa,USA,CMH,Columbus (US) OH,USA,4650
TYS,Knoxville,USA,ATL,Atlanta,USA,18000
WYS,West Yellowstone,USA,SLC,Salt Lake City,USA,2790
SLC,Salt Lake City,USA,ONT,Ontario,USA,8850
SLC,Salt Lake City,USA,SEA,Seattle,USA,6105
OMA,Omaha,USA,CVG,Cincinnati,USA,4200
OMA,Omaha,USA,SLC,Salt Lake City,USA,4650
ORF,Norfolk,USA,ATL,Atlanta,USA,8700
PBI,West Palm Beach,USA,MCO,Orlando,USA,1147
PDX,Portland (US) OR,USA,CVG,Cincinnati,USA,6045
PDX,Portland (US) OR,USA,DFW,Dallas/Fort Worth,USA,3712
PHL,Philadelphia,USA,ATL,Atlanta,USA,12600
PHL,Philadelphia,USA,CVG,Cincinnati,USA,992
PHL,Philadelphia,USA,CVG,Cincinnati,USA,5700
TPA,Tampa,USA,BOS,Boston,USA,14985
TPA,Tampa,USA,LGA,New York,USA,4650
TPA,Tampa,USA,MCO,Orlando,USA,3565
TUL,Tulsa,USA,ATL,Atlanta,USA,12166
VPS,Valparaiso,USA,CVG,Cincinnati,USA,400
MCO,Orlando,USA,IAD,Washington,USA,10580
MCO,Orlando,USA,LGA,New York,USA,4650
MCO,Orlando,USA,RDU,Raleigh/Durham,USA,3441
MEM,Memphis,USA,CVG,Cincinnati,USA,7350
LGA,New York,USA,CMH,Columbus (US) OH,USA,4600
LGA,New York,USA,JAX,Jacksonville (US) FL,USA,2170
MCI,Kansas City,USA,DFW,Dallas/Fort Worth,USA,9200
PHF,Newport News,USA,ATL,Atlanta,USA,4340
PHL,Philadelphia,USA,CVG,Cincinnati,USA,3335
PNS,Pensacola,USA,MCO,Orlando,USA,3441
SLC,Salt Lake City,USA,SJC,San Jose (US),USA,11136
TLH,Tallahassee,USA,ATL,Atlanta,USA,3100
TLH,Tallahassee,USA,FLL,Fort Lauderdale,USA,1550
PVD,Providence,USA,ATL,Atlanta,USA,18450
PVD,Providence,USA,MCO,Orlando,USA,7015
RDU,Raleigh/Durham,USA,ATL,Atlanta,USA,9240
RSW,Fort Myers,USA,ATL,Atlanta,USA,5850
RSW,Fort Myers,USA,ATL,Atlanta,USA,15725
MIA,Miami,USA,TLH,Tallahassee,USA,2294
MSP,Minneapolis/St Paul,USA,CVG,Cincinnati,USA,2100
SAV,Savannah,USA,ATL,Atlanta,USA,32494
SBN,South Bend,USA,ATL,Atlanta,USA,4650
SBN,South Bend,USA,CVG,Cincinnati,USA,3904
SJC,San Jose (US),USA,SLC,Salt Lake City,USA,4650
MDT,Harrisburg,USA,ATL,Atlanta,USA,6150
MDW,Chicago,USA,CVG,Cincinnati,USA,1952
MLB,Melbourne (US),USA,DFW,Dallas/Fort Worth,USA,200
MSP,Minneapolis/St Paul,USA,CVG,Cincinnati,USA,4650
RDU,Raleigh/Durham,USA,CVG,Cincinnati,USA,4620
SAN,San Diego,USA,SLC,Salt Lake City,USA,7808
SDF,Louisville,USA,MCO,Orlando,USA,4650
ORD,Chicago,USA,ATL,Atlanta,USA,9990
PBI,West Palm Beach,USA,BDL,Hartford,USA,5865
PBI,West Palm Beach,USA,JFK,New York,USA,11470
PFN,Panama City (US),USA,ATL,Atlanta,USA,1550
PFN,Panama City (US),USA,CVG,Cincinnati,USA,400
PVD,Providence,USA,CVG,Cincinnati,USA,1550
SLC,Salt Lake City,USA,OMA,Omaha,USA,4650
OKC,Oklahoma City,USA,TUL,Tulsa,USA,4774
ONT,Ontario,USA,SLC,Salt Lake City,USA,2900
SLC,Salt Lake City,USA,ATL,Atlanta,USA,6300
SLC,Salt Lake City,USA,COD,Cody,USA,2790
SLC,Salt Lake City,USA,CVG,Cincinnati,USA,6045
SLC,Salt Lake City,USA,LAS,Las Vegas,USA,5735
SLC,Salt Lake City,USA,LAX,Los Angeles,USA,4650
BWI,Baltimore,USA,ATL,Atlanta,USA,6435
BWI,Baltimore,USA,CVG,Cincinnati,USA,3100
CLT,Charlotte,USA,CVG,Cincinnati,USA,4250
CMH,Columbus (US) OH,USA,MCO,Orlando,USA,1147
CMH,Columbus (US) OH,USA,MCO,Orlando,USA,4650
COS,Colorado Springs,USA,DFW,Dallas/Fort Worth,USA,4650
RDU,Raleigh/Durham,USA,BOS,Boston,USA,2912
RDU,Raleigh/Durham,USA,MCO,Orlando,USA,3441
RNO,Reno,USA,EKO,Elko,USA,2520
SLC,Salt Lake City,USA,SJC,San Jose (US),USA,4650
STL,St Louis,USA,ATL,Atlanta,USA,18450
TOL,Toledo,USA,ATL,Atlanta,USA,1750
TPA,Tampa,USA,ATL,Atlanta,USA,6510
PBI,West Palm Beach,USA,BOS,Boston,USA,11285
PBI,West Palm Beach,USA,CVG,Cincinnati,USA,9300
PIT,Pittsburgh,USA,CVG,Cincinnati,USA,1952
PIT,Pittsburgh,USA,CVG,Cincinnati,USA,7100
SEA,Seattle,USA,DFW,Dallas/Fort Worth,USA,9300
SFO,San Francisco,USA,ATL,Atlanta,USA,4620
SJC,San Jose (US),USA,SLC,Salt Lake City,USA,185
SLC,Salt Lake City,USA,SAN,San Diego,USA,7808
CSG,Columbus (US) GA,USA,ATL,Atlanta,USA,9966
CVG,Cincinnati,USA,BOS,Boston,USA,195
CVG,Cincinnati,USA,BWI,Baltimore,USA,3100
CVG,Cincinnati,USA,CLT,Charlotte,USA,4250
CVG,Cincinnati,USA,DFW,Dallas/Fort Worth,USA,3100
CVG,Cincinnati,USA,ERI,Erie,USA,4550
CVG,Cincinnati,USA,EVV,Evansville,USA,2880
TPA,Tampa,USA,BDL,Hartford,USA,9890
TPA,Tampa,USA,CVG,Cincinnati,USA,3565
TPA,Tampa,USA,DFW,Dallas/Fort Worth,USA,4620
TPA,Tampa,USA,IND,Indianapolis,USA,3100
TUL,Tulsa,USA,DFW,Dallas/Fort Worth,USA,4560
XNA,Fayetteville (US) AR,USA,ATL,Atlanta,USA,8850
RIC,Richmond (US),USA,ATL,Atlanta,USA,9890
SAN,San Diego,USA,CVG,Cincinnati,USA,5735
SDF,Louisville,USA,ATL,Atlanta,USA,2100
SDF,Louisville,USA,CVG,Cincinnati,USA,11130
SFO,San Francisco,USA,ATL,Atlanta,USA,8610
SFO,San Francisco,USA,DFW,Dallas/Fort Worth,USA,7808
SFO,San Francisco,USA,SLC,Salt Lake City,USA,11100
SLC,Salt Lake City,USA,CDC,Cedar City,USA,2550
SLC,Salt Lake City,USA,CPR,Casper,USA,3690
SLC,Salt Lake City,USA,DFW,Dallas/Fort Worth,USA,3100
SLC,Salt Lake City,USA,DFW,Dallas/Fort Worth,USA,5735
SLC,Salt Lake City,USA,GTF,Great Falls,USA,7680
SLC,Salt Lake City,USA,HNL,Honolulu,USA,8897
TLH,Tallahassee,USA,DFW,Dallas/Fort Worth,USA,3100
TLH,Tallahassee,USA,FLL,Fort Lauderdale,USA,1147
TOL,Toledo,USA,ATL,Atlanta,USA,4060
TPA,Tampa,USA,CVG,Cincinnati,USA,1550
TPA,Tampa,USA,DFW,Dallas/Fort Worth,USA,9150
XNA,Fayetteville (US) AR,USA,CVG,Cincinnati,USA,3050
CVG,Cincinnati,USA,GSO,Greensboro/High Point,USA,4500
CVG,Cincinnati,USA,IND,Indianapolis,USA,2170
CVG,Cincinnati,USA,LAS,Las Vegas,USA,6045
CVG,Cincinnati,USA,MLI,Moline,USA,3050
CVG,Cincinnati,USA,OMA,Omaha,USA,3100
SLC,Salt Lake City,USA,GJT,Grand Junction,USA,5520
SLC,Salt Lake City,USA,GTF,Great Falls,USA,3100
SLC,Salt Lake City,USA,JAC,Jackson (US) WY,USA,5550
SLC,Salt Lake City,USA,LAS,Las Vegas,USA,4500
CVG,Cincinnati,USA,SWF,Poughkeepsie,USA,4600
CVG,Cincinnati,USA,SYR,Syracuse,USA,6100
CVG,Cincinnati,USA,TLH,Tallahassee,USA,1550
CVG,Cincinnati,USA,TUL,Tulsa,USA,4600
CVG,Cincinnati,USA,TYS,Knoxville,USA,1920
DCA,Washington,USA,ATL,Atlanta,USA,2170
DCA,Washington,USA,ATL,Atlanta,USA,115
DEN,Denver,USA,DFW,Dallas/Fort Worth,USA,6200
DFW,Dallas/Fort Worth,USA,COS,Colorado Springs,USA,4650
DFW,Dallas/Fort Worth,USA,CVG,Cincinnati,USA,3100
DFW,Dallas/Fort Worth,USA,DEN,Denver,USA,6150
DFW,Dallas/Fort Worth,USA,LIT,Little Rock,USA,1147
SLC,Salt Lake City,USA,ONT,Ontario,USA,2900
SLC,Salt Lake City,USA,SAN,San Diego,USA,6045
SLC,Salt Lake City,USA,SFO,San Francisco,USA,5550
SLC,Salt Lake City,USA,SMF,Sacramento,USA,3712
SMF,Sacramento,USA,SLC,Salt Lake City,USA,3712
TLH,Tallahassee,USA,MIA,Miami,USA,1147
TUL,Tulsa,USA,ATL,Atlanta,USA,1380
DFW,Dallas/Fort Worth,USA,RDU,Raleigh/Durham,USA,4050
ERI,Erie,USA,CVG,Cincinnati,USA,4550
EVV,Evansville,USA,CVG,Cincinnati,USA,2880
FLL,Fort Lauderdale,USA,LGA,New York,USA,5655
GEG,Spokane,USA,SLC,Salt Lake City,USA,9394
SRQ,Sarasota/Bradenton,USA,CVG,Cincinnati,USA,1550
TLH,Tallahassee,USA,ATL,Atlanta,USA,18018
TPA,Tampa,USA,ATL,Atlanta,USA,4650
TRI,Tri-Cities Regional,USA,CVG,Cincinnati,USA,3050
TUL,Tulsa,USA,OKC,Oklahoma City,USA,4620
TYS,Knoxville,USA,DFW,Dallas/Fort Worth,USA,3100
GSO,Greensboro/High Point,USA,CVG,Cincinnati,USA,4650
GSP,Greenville (US) SC,USA,ATL,Atlanta,USA,13200
HTS,Huntington,USA,ATL,Atlanta,USA,4600
IAH,Houston,USA,ATL,Atlanta,USA,16950
IND,Indianapolis,USA,CVG,Cincinnati,USA,2170
IND,Indianapolis,USA,JFK,New York,USA,1550
JFK,New York,USA,IND,Indianapolis,USA,1550
ATL,Atlanta,USA,CHS,Charleston (US) SC,USA,13800
ATL,Atlanta,USA,EWR,New York,USA,16650
ATL,Atlanta,USA,GSO,Greensboro/High Point,USA,3910
JFK,New York,USA,SLC,Salt Lake City,USA,5735
LAS,Las Vegas,USA,CVG,Cincinnati,USA,6045
LAS,Las Vegas,USA,MCO,Orlando,USA,2035
LAX,Los Angeles,USA,ATL,Atlanta,USA,27750
ATL,Atlanta,USA,HSV,Huntsville,USA,13050
ATL,Atlanta,USA,IAH,Houston,USA,1500
ATL,Atlanta,USA,ISP,Long Island Macarthur,USA,1550
ATL,Atlanta,USA,JAX,Jacksonville (US) FL,USA,26130
ATL,Atlanta,USA,LEX,Lexington,USA,7130
ATL,Atlanta,USA,MCO,Orlando,USA,30504
ATL,Atlanta,USA,MGM,Montgomery,USA,3990
ATL,Atlanta,USA,MOB,Mobile,USA,9150
ATL,Atlanta,USA,ORF,Norfolk,USA,1550
ATL,Atlanta,USA,ORF,Norfolk,USA,27195
ATL,Atlanta,USA,PHX,Phoenix,USA,5550
ATL,Atlanta,USA,SAT,San Antonio,USA,22800
ATL,Atlanta,USA,TPA,Tampa,USA,30615
LGA,New York,USA,ATL,Atlanta,USA,16359
LGA,New York,USA,FLL,Fort Lauderdale,USA,5850
LGA,New York,USA,MCO,Orlando,USA,616
LGA,New York,USA,RIC,Richmond (US),USA,4650
LGA,New York,USA,TYS,Knoxville,USA,1550
LIT,Little Rock,USA,DFW,Dallas/Fort Worth,USA,1147
MCI,Kansas City,USA,SLC,Salt Lake City,USA,3100
MCO,Orlando,USA,CMH,Columbus (US) OH,USA,1147
MCO,Orlando,USA,CMH,Columbus (US) OH,USA,4650
MCO,Orlando,USA,CVG,Cincinnati,USA,6045
MCO,Orlando,USA,LAS,Las Vegas,USA,2035
MCO,Orlando,USA,LGA,New York,USA,616
MCO,Orlando,USA,MSY,New Orleans,USA,4600
MHT,Manchester (US),USA,ATL,Atlanta,USA,9150
MKE,Milwaukee,USA,ATL,Atlanta,USA,3565
MLI,Moline,USA,CVG,Cincinnati,USA,3050
MOB,Mobile,USA,ATL,Atlanta,USA,6785
MSY,New Orleans,USA,MCO,Orlando,USA,4600
OKC,Oklahoma City,USA,SLC,Salt Lake City,USA,3968
OMA,Omaha,USA,CVG,Cincinnati,USA,3100
PDX,Portland (US) OR,USA,SLC,Salt Lake City,USA,5850
RDU,Raleigh/Durham,USA,DFW,Dallas/Fort Worth,USA,4050
RIC,Richmond (US),USA,LGA,New York,USA,4650
ALB,Albany (US) NY,USA,CVG,Cincinnati,USA,9300
ANC,Anchorage,USA,SLC,Salt Lake City,USA,6045
ATL,Atlanta,USA,AUS,Austin,USA,1550
ATL,Atlanta,USA,AVL,Asheville,USA,11880
ATL,Atlanta,USA,BOS,Boston,USA,5250
ATL,Atlanta,USA,BOS,Boston,USA,12090
ATL,Atlanta,USA,BWI,Baltimore,USA,41810
ATL,Atlanta,USA,CHA,Chattanooga,USA,3100
ATL,Atlanta,USA,GPT,Gulfport/Biloxi,USA,6072
ATL,Atlanta,USA,ISP,Long Island Macarthur,USA,4340
ATL,Atlanta,USA,MGM,Montgomery,USA,3300
ATL,Atlanta,USA,MYR,Myrtle Beach,USA,5950
ATL,Atlanta,USA,SAN,San Diego,USA,4995
ATL,Atlanta,USA,SRQ,Sarasota/Bradenton,USA,2170
ABQ,Albuquerque,USA,DFW,Dallas/Fort Worth,USA,4650
ATL,Atlanta,USA,BNA,Nashville,USA,6900
ATL,Atlanta,USA,BWI,Baltimore,USA,1550
ATL,Atlanta,USA,CAE,Columbia (US) SC,USA,5250
ATL,Atlanta,USA,CHO,Charlottesville,USA,4600
ATL,Atlanta,USA,DCA,Washington,USA,11858
ATL,Atlanta,USA,DEN,Denver,USA,9300
ATL,Atlanta,USA,FAY,Fayetteville (US) NC,USA,1980
AUS,Austin,USA,DFW,Dallas/Fort Worth,USA,12300
BGR,Bangor,USA,CVG,Cincinnati,USA,1550
ATL,Atlanta,USA,IAH,Houston,USA,2170
ATL,Atlanta,USA,LAX,Los Angeles,USA,30225
ATL,Atlanta,USA,LFT,Lafayette,USA,3100
ATL,Atlanta,USA,MSY,New Orleans,USA,12600
ATL,Atlanta,USA,PHL,Philadelphia,USA,15910
ATL,Atlanta,USA,PVD,Providence,USA,11100
ATL,Atlanta,USA,SAV,Savannah,USA,1550
ATL,Atlanta,USA,SEA,Seattle,USA,12090
ATL,Atlanta,USA,SLC,Salt Lake City,USA,5920
ATL,Atlanta,USA,TLH,Tallahassee,USA,2170
SLC,Salt Lake City,USA,GEG,Spokane,USA,9394
SLC,Salt Lake City,USA,JFK,New York,USA,11100
SLC,Salt Lake City,USA,LAX,Los Angeles,USA,5850
BOS,Boston,USA,CVG,Cincinnati,USA,1550
BOS,Boston,USA,JFK,New York,USA,4832
BOS,Boston,USA,PHL,Philadelphia,USA,4672
BOS,Boston,USA,PWM,Portland (US) ME,USA,4650
BUF,Buffalo,USA,CVG,Cincinnati,USA,3150
CHS,Charleston (US) SC,USA,ATL,Atlanta,USA,13800
CLE,Cleveland,USA,CVG,Cincinnati,USA,1952
CMH,Columbus (US) OH,USA,CVG,Cincinnati,USA,4400
CVG,Cincinnati,USA,BGR,Bangor,USA,1550
CVG,Cincinnati,USA,BOS,Boston,USA,1550
CVG,Cincinnati,USA,BUF,Buffalo,USA,3100
SLC,Salt Lake City,USA,MCI,Kansas City,USA,3100
SLC,Salt Lake City,USA,OKC,Oklahoma City,USA,3968
SLC,Salt Lake City,USA,PDX,Portland (US) OR,USA,5850
SLC,Salt Lake City,USA,SNA,Santa Ana,USA,2900
SNA,Santa Ana,USA,SLC,Salt Lake City,USA,2900
SRQ,Sarasota/Bradenton,USA,ATL,Atlanta,USA,4500
CVG,Cincinnati,USA,CLE,Cleveland,USA,1952
CVG,Cincinnati,USA,CMH,Columbus (US) OH,USA,4400
CVG,Cincinnati,USA,DCA,Washington,USA,4500
CVG,Cincinnati,USA,ISP,Long Island Macarthur,USA,1600
SWF,Poughkeepsie,USA,CVG,Cincinnati,USA,4550
SYR,Syracuse,USA,ATL,Atlanta,USA,4340
SYR,Syracuse,USA,CVG,Cincinnati,USA,6100
TLH,Tallahassee,USA,CVG,Cincinnati,USA,1550
TLH,Tallahassee,USA,PBI,West Palm Beach,USA,1147
TUL,Tulsa,USA,CVG,Cincinnati,USA,4600
TYS,Knoxville,USA,CVG,Cincinnati,USA,1920
TYS,Knoxville,USA,LGA,New York,USA,1550
CVG,Cincinnati,USA,ORD,Chicago,USA,5700
CVG,Cincinnati,USA,STL,St Louis,USA,10500
CVG,Cincinnati,USA,TOL,Toledo,USA,4400
CVG,Cincinnati,USA,TRI,Tri-Cities Regional,USA,1920
CVG,Cincinnati,USA,TYS,Knoxville,USA,8500
VPS,Valparaiso,USA,ATL,Atlanta,USA,13350
DFW,Dallas/Fort Worth,USA,AUS,Austin,USA,12300
DFW,Dallas/Fort Worth,USA,GPT,Gulfport/Biloxi,USA,1000
DFW,Dallas/Fort Worth,USA,IAH,Houston,USA,2760
DFW,Dallas/Fort Worth,USA,JAN,Jackson (US) MS,USA,2170
DFW,Dallas/Fort Worth,USA,LFT,Lafayette,USA,3404
DFW,Dallas/Fort Worth,USA,LGA,New York,USA,8850
DFW,Dallas/Fort Worth,USA,MSY,New Orleans,USA,4650
DFW,Dallas/Fort Worth,USA,SAN,San Diego,USA,4650
DFW,Dallas/Fort Worth,USA,SAN,San Diego,USA,4650
ATW,Appleton,USA,CVG,Cincinnati,USA,1952
AUS,Austin,USA,ATL,Atlanta,USA,1550
AVL,Asheville,USA,ATL,Atlanta,USA,11880
ATW,Appleton,USA,CVG,Cincinnati,USA,4550
EWR,New York,USA,ATL,Atlanta,USA,16835
GPT,Gulfport/Biloxi,USA,DFW,Dallas/Fort Worth,USA,1000
GSO,Greensboro/High Point,USA,ATL,Atlanta,USA,3910
HSV,Huntsville,USA,ATL,Atlanta,USA,13050
BNA,Nashville,USA,CVG,Cincinnati,USA,3552
BOS,Boston,USA,ATL,Atlanta,USA,600
BOS,Boston,USA,ATL,Atlanta,USA,12285
BWI,Baltimore,USA,ATL,Atlanta,USA,30710
BNA,Nashville,USA,ATL,Atlanta,USA,6900
BOS,Boston,USA,DFW,Dallas/Fort Worth,USA,13860
BOS,Boston,USA,LGA,New York,USA,45424
BOS,Boston,USA,MYR,Myrtle Beach,USA,400
BTM,Butte,USA,SLC,Salt Lake City,USA,5950
BWI,Baltimore,USA,ATL,Atlanta,USA,1550
CAE,Columbia (US) SC,USA,ATL,Atlanta,USA,5250
IAH,Houston,USA,ATL,Atlanta,USA,1500
IAH,Houston,USA,DFW,Dallas/Fort Worth,USA,2760
IAH,Houston,USA,SLC,Salt Lake City,USA,7808
ISP,Long Island Macarthur,USA,ATL,Atlanta,USA,1550
ISP,Long Island Macarthur,USA,CVG,Cincinnati,USA,1600
JAX,Jacksonville (US) FL,USA,ATL,Atlanta,USA,25935
JAX,Jacksonville (US) FL,USA,CVG,Cincinnati,USA,2170
JFK,New York,USA,BOS,Boston,USA,4832
CHA,Chattanooga,USA,ATL,Atlanta,USA,3100
CLE,Cleveland,USA,CVG,Cincinnati,USA,10120
CVG,Cincinnati,USA,ALB,Albany (US) NY,USA,9300
CVG,Cincinnati,USA,ATW,Appleton,USA,1952
CHO,Charlottesville,USA,ATL,Atlanta,USA,4600
CHS,Charleston (US) SC,USA,DCA,Washington,USA,3100
CVG,Cincinnati,USA,ATW,Appleton,USA,4550
JFK,New York,USA,TPA,Tampa,USA,16650
CVG,Cincinnati,USA,BNA,Nashville,USA,3552
CVG,Cincinnati,USA,CLE,Cleveland,USA,13800
CVG,Cincinnati,USA,EWR,New York,USA,2800
CVG,Cincinnati,USA,FLL,Fort Lauderdale,USA,1750
CVG,Cincinnati,USA,DCA,Washington,USA,4158
CVG,Cincinnati,USA,JAX,Jacksonville (US) FL,USA,3100
CVG,Cincinnati,USA,MCI,Kansas City,USA,4650
CVG,Cincinnati,USA,MEM,Memphis,USA,992
LAX,Los Angeles,USA,TPA,Tampa,USA,5735
LEX,Lexington,USA,ATL,Atlanta,USA,3450
LFT,Lafayette,USA,DFW,Dallas/Fort Worth,USA,3367
LGA,New York,USA,DFW,Dallas/Fort Worth,USA,4350
LGA,New York,USA,PWM,Portland (US) ME,USA,4650
CVG,Cincinnati,USA,MHT,Manchester (US),USA,1850
CVG,Cincinnati,USA,MIA,Miami,USA,4800
CVG,Cincinnati,USA,MKE,Milwaukee,USA,1952
CVG,Cincinnati,USA,MKE,Milwaukee,USA,4620
CVG,Cincinnati,USA,ORD,Chicago,USA,6440
CVG,Cincinnati,USA,PHL,Philadelphia,USA,4800
CVG,Cincinnati,USA,PHL,Philadelphia,USA,5365
CVG,Cincinnati,USA,ROA,Roanoke,USA,1696
DCA,Washington,USA,ATL,Atlanta,USA,11858
MCO,Orlando,USA,ATL,Atlanta,USA,30504
MCO,Orlando,USA,RIC,Richmond (US),USA,4650
MGM,Montgomery,USA,ATL,Atlanta,USA,3990
MKE,Milwaukee,USA,CVG,Cincinnati,USA,4650
MOB,Mobile,USA,ATL,Atlanta,USA,9150
MSO,Missoula,USA,SLC,Salt Lake City,USA,7808
MSY,New Orleans,USA,DFW,Dallas/Fort Worth,USA,4650
ORD,Chicago,USA,CVG,Cincinnati,USA,5700
ORF,Norfolk,USA,ATL,Atlanta,USA,1550
ORF,Norfolk,USA,ATL,Atlanta,USA,27565
CVG,Cincinnati,USA,SBN,South Bend,USA,4650
CVG,Cincinnati,USA,SEA,Seattle,USA,195
DCA,Washington,USA,HSV,Huntsville,USA,3100
DCA,Washington,USA,CHS,Charleston (US) SC,USA,3100
DCA,Washington,USA,CVG,Cincinnati,USA,4158
DEN,Denver,USA,ATL,Atlanta,USA,18600
DEN,Denver,USA,SLC,Salt Lake City,USA,3100
DFW,Dallas/Fort Worth,USA,ABQ,Albuquerque,USA,4650
DFW,Dallas/Fort Worth,USA,BOS,Boston,USA,4466
DFW,Dallas/Fort Worth,USA,GTR,Columbus,USA,1550
DFW,Dallas/Fort Worth,USA,MEM,Memphis,USA,7600
DFW,Dallas/Fort Worth,USA,SLC,Salt Lake City,USA,4650
PHL,Philadelphia,USA,BOS,Boston,USA,4672
PHX,Phoenix,USA,ATL,Atlanta,USA,5550
PWM,Portland (US) ME,USA,BOS,Boston,USA,4650
PWM,Portland (US) ME,USA,LGA,New York,USA,4650
DFW,Dallas/Fort Worth,USA,LGA,New York,USA,4620
DFW,Dallas/Fort Worth,USA,TUS,Tucson,USA,4650
EVV,Evansville,USA,ATL,Atlanta,USA,2100
EWR,New York,USA,CVG,Cincinnati,USA,2800
FLL,Fort Lauderdale,USA,CVG,Cincinnati,USA,1750
EWR,New York,USA,MCO,Orlando,USA,15540
FAY,Fayetteville (US) NC,USA,ATL,Atlanta,USA,1980
FLL,Fort Lauderdale,USA,CVG,Cincinnati,USA,11100
GEG,Spokane,USA,SLC,Salt Lake City,USA,4650
GSO,Greensboro/High Point,USA,LGA,New York,USA,6200
GTR,Columbus,USA,DFW,Dallas/Fort Worth,USA,1500
ABE,Allentown/Bethlehem/Easton,USA,CVG,Cincinnati,USA,6000
ACY,Atlantic City,USA,BOS,Boston,USA,384
RIC,Richmond (US),USA,MCO,Orlando,USA,4650
SAN,San Diego,USA,DFW,Dallas/Fort Worth,USA,4650
SAN,San Diego,USA,DFW,Dallas/Fort Worth,USA,4650
SAT,San Antonio,USA,ATL,Atlanta,USA,18300
GPT,Gulfport/Biloxi,USA,ATL,Atlanta,USA,6072
HSV,Huntsville,USA,DCA,Washington,USA,3100
IND,Indianapolis,USA,MCO,Orlando,USA,4650
ISP,Long Island Macarthur,USA,ATL,Atlanta,USA,4340
HSV,Huntsville,USA,MCO,Orlando,USA,3100
IAH,Houston,USA,ATL,Atlanta,USA,2170
ATL,Atlanta,USA,AVL,Asheville,USA,1550
ATL,Atlanta,USA,CHA,Chattanooga,USA,10098
ATL,Atlanta,USA,GPT,Gulfport/Biloxi,USA,4600
ATL,Atlanta,USA,LAS,Las Vegas,USA,12025
ATL,Atlanta,USA,LGA,New York,USA,13500
ATL,Atlanta,USA,LGA,New York,USA,21060
ATL,Atlanta,USA,LWB,Lewisburg,USA,1550
ATL,Atlanta,USA,OKC,Oklahoma City,USA,13500
ATL,Atlanta,USA,ORD,Chicago,USA,30900
ATL,Atlanta,USA,PBI,West Palm Beach,USA,9150
ATL,Atlanta,USA,SAN,San Diego,USA,23790
ATL,Atlanta,USA,SNA,Santa Ana,USA,16095
ATL,Atlanta,USA,TLH,Tallahassee,USA,4650
ATL,Atlanta,USA,TRI,Tri-Cities Regional,USA,3100
ATL,Atlanta,USA,TUS,Tucson,USA,9240
SLC,Salt Lake City,USA,IAH,Houston,USA,7808
SLC,Salt Lake City,USA,MSO,Missoula,USA,7808
LAX,Los Angeles,USA,SLC,Salt Lake City,USA,16650
LEX,Lexington,USA,LGA,New York,USA,1550
JAX,Jacksonville (US) FL,USA,CVG,Cincinnati,USA,1550
JFK,New York,USA,LAX,Los Angeles,USA,12090
JFK,New York,USA,PHL,Philadelphia,USA,992
LGA,New York,USA,DFW,Dallas/Fort Worth,USA,9394
LGA,New York,USA,FLL,Fort Lauderdale,USA,11285
LGA,New York,USA,LEX,Lexington,USA,1550
LGA,New York,USA,TPA,Tampa,USA,4774
SLC,Salt Lake City,USA,SEA,Seattle,USA,11505
SLC,Salt Lake City,USA,TUS,Tucson,USA,4600
SLC,Salt Lake City,USA,TWF,Twin Falls,USA,4500
LAX,Los Angeles,USA,ATL,Atlanta,USA,30225
LAX,Los Angeles,USA,JFK,New York,USA,11895
STL,St Louis,USA,CVG,Cincinnati,USA,10500
TOL,Toledo,USA,CVG,Cincinnati,USA,4400
TPA,Tampa,USA,ATL,Atlanta,USA,30615
TPA,Tampa,USA,JFK,New York,USA,16650
TPA,Tampa,USA,LAX,Los Angeles,USA,5735
TRI,Tri-Cities Regional,USA,CVG,Cincinnati,USA,1920
TUS,Tucson,USA,SLC,Salt Lake City,USA,6150
TWF,Twin Falls,USA,SLC,Salt Lake City,USA,4500
TYS,Knoxville,USA,CVG,Cincinnati,USA,8500
LFT,Lafayette,USA,ATL,Atlanta,USA,3100
LGA,New York,USA,BOS,Boston,USA,45424
LGA,New York,USA,GSO,Greensboro/High Point,USA,6200
LGA,New York,USA,MYR,Myrtle Beach,USA,400
MCO,Orlando,USA,IND,Indianapolis,USA,4650
MGM,Montgomery,USA,ATL,Atlanta,USA,3300
MHT,Manchester (US),USA,CVG,Cincinnati,USA,1800
MIA,Miami,USA,CVG,Cincinnati,USA,4650
MKE,Milwaukee,USA,CVG,Cincinnati,USA,1952
MYR,Myrtle Beach,USA,ATL,Atlanta,USA,5950
OKC,Oklahoma City,USA,SLC,Salt Lake City,USA,1550
ORD,Chicago,USA,CVG,Cincinnati,USA,6440
MCI,Kansas City,USA,CVG,Cincinnati,USA,4650
MCO,Orlando,USA,EWR,New York,USA,15355
MCO,Orlando,USA,HSV,Huntsville,USA,3100
MCO,Orlando,USA,TLH,Tallahassee,USA,1147
